record_id,county_id,county_name,region,breed_id,breed_name,breed_type,altitude_m,avg_temp_c,min_temp_c,max_temp_c,avg_humidity_pct,annual_rainfall_mm,avg_thi,min_thi,max_thi,thi_category,disease_index,vegetation_zone,soil_fertility,milk_yield_actual,milk_yield_potential,yield_ratio,heat_tolerance_score,disease_resistance_score,feed_efficiency_score,overall_suitability,suitability_class,confidence,validation_source
10506,13,Kajiado,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1450,24.223075338353453,14.8,31.8,58,550,79.5,63.5,83.1,Stress,7.8,Arid Savannah,Low,20.1,20.0,1.003,7,6.5,7,69.4,Fair,8.7,Seasonal
10507,13,Kajiado,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1450,24.403689591775105,14.8,31.8,58,550,80.0,63.5,83.1,Severe Stress,7.8,Arid Savannah,Low,20.1,20.0,1.006,7,6.5,7,64.4,Fair,7.6,Seasonal
10508,13,Kajiado,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1450,22.5,14.8,31.8,58,550,73.8,63.5,83.1,Moderate Stress,7.8,Arid Savannah,Low,16.7,18.0,0.926,8,7.4,8,94.2,Excellent,8.5,Expert
10509,13,Kajiado,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1450,25.449465305459672,14.8,31.8,58,550,83.1,63.5,83.1,Severe Stress,7.8,Arid Savannah,Low,17.8,18.0,0.986,8,7.4,8,56.4,Fair,8.0,Seasonal
10510,13,Kajiado,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1450,21.80462524025141,14.8,31.8,58,550,71.5,63.5,83.1,Moderate Stress,7.8,Arid Savannah,Low,16.4,18.0,0.911,8,7.4,8,95.6,Good,8.4,Seasonal
10511,13,Kajiado,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1450,22.60583613695136,14.8,31.8,58,550,74.1,63.5,83.1,Stress,7.8,Arid Savannah,Low,16.7,18.0,0.928,8,7.4,8,100.0,Good,8.2,Seasonal
10512,13,Kajiado,Rift Valley,B009,Friesian × Boran,Crossbreed,1450,22.5,14.8,31.8,58,550,73.8,63.5,83.1,Moderate Stress,7.8,Arid Savannah,Low,19.2,20.0,0.961,7,6.5,7,98.8,Excellent,8.3,Both
10513,13,Kajiado,Rift Valley,B009,Friesian × Boran,Crossbreed,1450,19.910473185726964,14.8,31.8,58,550,65.3,63.5,83.1,Comfortable,7.8,Arid Savannah,Low,18.1,20.0,0.906,7,6.5,7,97.1,Good,8.1,Seasonal
10514,13,Kajiado,Rift Valley,B009,Friesian × Boran,Crossbreed,1450,25.051326663004218,14.8,31.8,58,550,82.2,63.5,83.1,Severe Stress,7.8,Arid Savannah,Low,20.3,20.0,1.016,7,6.5,7,56.1,Fair,8.7,Seasonal
10515,13,Kajiado,Rift Valley,B009,Friesian × Boran,Crossbreed,1450,24.457705445072662,14.8,31.8,58,550,80.2,63.5,83.1,Severe Stress,7.8,Arid Savannah,Low,20.1,20.0,1.003,7,6.5,7,53.1,Fair,7.6,Seasonal
10516,13,Kajiado,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1450,22.5,14.8,31.8,58,550,73.8,63.5,83.1,Moderate Stress,7.8,Arid Savannah,Low,16.6,18.0,0.92,7,7.4,7,95.2,Excellent,9.0,Expert
10517,13,Kajiado,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1450,25.710368855804425,14.8,31.8,58,550,83.1,63.5,83.1,Severe Stress,7.8,Arid Savannah,Low,17.7,18.0,0.986,7,7.4,7,56.9,Fair,8.7,Seasonal
10518,13,Kajiado,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1450,20.019541541007477,14.8,31.8,58,550,65.7,63.5,83.1,Comfortable,7.8,Arid Savannah,Low,15.7,18.0,0.87,7,7.4,7,99.6,Good,8.9,Seasonal
10519,13,Kajiado,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1450,22.412667952027817,14.8,31.8,58,550,73.5,63.5,83.1,Moderate Stress,7.8,Arid Savannah,Low,16.5,18.0,0.919,7,7.4,7,97.1,Good,8.6,Seasonal
10520,14,Kericho,Rift Valley,B001,Friesian,Pure Exotic,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,28.5,30.0,0.95,3,3.9,8,91.7,Excellent,8.6,Expert
10521,14,Kericho,Rift Valley,B001,Friesian,Pure Exotic,2050,17.47673794571176,11.4,23.9,74,1450,61.9,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,27.9,30.0,0.931,3,3.9,8,90.7,Good,7.5,Seasonal
10522,14,Kericho,Rift Valley,B001,Friesian,Pure Exotic,2050,16.20800793878533,11.4,23.9,74,1450,57.4,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,26.9,30.0,0.898,3,3.9,8,99.1,Good,8.3,Seasonal
10523,14,Kericho,Rift Valley,B001,Friesian,Pure Exotic,2050,20.74338899989658,11.4,23.9,74,1450,71.2,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,30.5,30.0,1.017,3,3.9,8,94.1,Good,8.0,Seasonal
10524,14,Kericho,Rift Valley,B002,Ayrshire,Pure Exotic,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,22.7,24.0,0.946,5,4.8,7,95.7,Excellent,8.2,Literature
10525,14,Kericho,Rift Valley,B002,Ayrshire,Pure Exotic,2050,16.649568476502413,11.4,23.9,74,1450,59.0,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,21.7,24.0,0.906,5,4.8,7,96.8,Good,8.5,Seasonal
10526,14,Kericho,Rift Valley,B002,Ayrshire,Pure Exotic,2050,16.300055698082417,11.4,23.9,74,1450,57.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,21.5,24.0,0.897,5,4.8,7,90.8,Good,8.7,Seasonal
10527,14,Kericho,Rift Valley,B002,Ayrshire,Pure Exotic,2050,17.980510313780485,11.4,23.9,74,1450,63.7,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,22.6,24.0,0.941,5,4.8,7,91.4,Good,9.0,Seasonal
10528,14,Kericho,Rift Valley,B003,Jersey,Pure Exotic,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,19.2,20.0,0.962,6,5.8,9,92.2,Excellent,9.5,Expert
10529,14,Kericho,Rift Valley,B003,Jersey,Pure Exotic,2050,16.24668155303209,11.4,23.9,74,1450,57.6,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.2,20.0,0.91,6,5.8,9,86.6,Good,8.0,Seasonal
10530,14,Kericho,Rift Valley,B003,Jersey,Pure Exotic,2050,16.02171012811813,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.1,20.0,0.904,6,5.8,9,89.7,Good,7.6,Seasonal
10531,14,Kericho,Rift Valley,B003,Jersey,Pure Exotic,2050,18.251444819697852,11.4,23.9,74,1450,64.7,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,19.3,20.0,0.963,6,5.8,9,100.0,Good,8.7,Seasonal
10532,14,Kericho,Rift Valley,B004,Sahiwal,Pure Indigenous,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,13.1,14.0,0.938,9,8.7,7,98.9,Excellent,8.9,Expert
10533,14,Kericho,Rift Valley,B004,Sahiwal,Pure Indigenous,2050,17.796415276041426,11.4,23.9,74,1450,63.1,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,13.0,14.0,0.928,9,8.7,7,90.5,Good,8.8,Seasonal
10534,14,Kericho,Rift Valley,B004,Sahiwal,Pure Indigenous,2050,17.92582418256442,11.4,23.9,74,1450,63.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,13.0,14.0,0.931,9,8.7,7,92.3,Good,8.1,Seasonal
10535,14,Kericho,Rift Valley,B004,Sahiwal,Pure Indigenous,2050,17.73114844880794,11.4,23.9,74,1450,62.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,13.0,14.0,0.926,9,8.7,7,96.4,Good,8.6,Seasonal
10536,14,Kericho,Rift Valley,B005,Boran,Pure Indigenous,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,9.2,10.0,0.921,9,8.7,6,88.5,Excellent,8.6,Expert
10537,14,Kericho,Rift Valley,B005,Boran,Pure Indigenous,2050,15.57478983145389,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,8.5,10.0,0.854,9,8.7,6,64.1,Fair,8.6,Seasonal
10538,14,Kericho,Rift Valley,B005,Boran,Pure Indigenous,2050,16.218618993280334,11.4,23.9,74,1450,57.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,8.7,10.0,0.871,9,8.7,6,67.7,Fair,7.8,Seasonal
10539,14,Kericho,Rift Valley,B005,Boran,Pure Indigenous,2050,15.536179429555657,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,8.5,10.0,0.853,9,8.7,6,64.0,Fair,9.0,Seasonal
10540,14,Kericho,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,21.3,22.0,0.968,7,6.8,8,100.0,Excellent,8.7,Expert
10541,14,Kericho,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,2050,18.461858809796365,11.4,23.9,74,1450,65.4,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,21.4,22.0,0.975,7,6.8,8,96.9,Good,8.8,Seasonal
10542,14,Kericho,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,2050,16.005530891081975,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,20.0,22.0,0.909,7,6.8,8,83.4,Good,7.7,Seasonal
10543,14,Kericho,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,2050,17.242730560819727,11.4,23.9,74,1450,61.1,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,20.7,22.0,0.942,7,6.8,8,97.2,Good,8.2,Seasonal
10544,14,Kericho,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.7,20.0,0.934,7,6.8,7,96.2,Excellent,8.7,Literature
10545,14,Kericho,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,2050,20.340782401613676,11.4,23.9,74,1450,71.2,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,19.8,20.0,0.989,7,6.8,7,100.0,Good,8.7,Seasonal
10546,14,Kericho,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,2050,17.19212165078415,11.4,23.9,74,1450,60.9,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.2,20.0,0.908,7,6.8,7,93.6,Good,8.2,Seasonal
10547,14,Kericho,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,2050,16.86050159637144,11.4,23.9,74,1450,59.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.0,20.0,0.899,7,6.8,7,91.7,Good,7.6,Seasonal
10548,14,Kericho,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,16.9,18.0,0.938,8,7.7,8,100.0,Excellent,9.0,Literature
10549,14,Kericho,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,2050,20.357342864257685,11.4,23.9,74,1450,71.2,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,17.9,18.0,0.993,8,7.7,8,99.6,Good,8.4,Seasonal
10550,14,Kericho,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,2050,15.833920141461366,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,15.8,18.0,0.877,8,7.7,8,79.2,Good,7.7,Seasonal
10551,14,Kericho,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,2050,19.496388377219308,11.4,23.9,74,1450,69.1,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,17.5,18.0,0.971,8,7.7,8,98.4,Good,8.5,Seasonal
10552,14,Kericho,Rift Valley,B009,Friesian × Boran,Crossbreed,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,18.3,20.0,0.915,7,6.8,7,92.9,Excellent,9.1,Expert
10553,14,Kericho,Rift Valley,B009,Friesian × Boran,Crossbreed,2050,15.859061733598312,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,17.1,20.0,0.856,7,6.8,7,79.4,Good,8.9,Seasonal
10554,14,Kericho,Rift Valley,B009,Friesian × Boran,Crossbreed,2050,19.496795642646177,11.4,23.9,74,1450,69.1,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,19.0,20.0,0.948,7,6.8,7,95.9,Good,7.9,Seasonal
10555,14,Kericho,Rift Valley,B009,Friesian × Boran,Crossbreed,2050,17.379379634412338,11.4,23.9,74,1450,61.6,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,17.9,20.0,0.894,7,6.8,7,98.9,Good,8.5,Seasonal
10556,14,Kericho,Rift Valley,B010,Ayrshire × Boran,Crossbreed,2050,18.2,11.4,23.9,74,1450,64.5,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,16.6,18.0,0.92,7,7.7,7,95.2,Excellent,8.1,Literature
10557,14,Kericho,Rift Valley,B010,Ayrshire × Boran,Crossbreed,2050,19.643474735730674,11.4,23.9,74,1450,69.6,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,17.2,18.0,0.957,7,7.7,7,95.9,Good,7.5,Seasonal
10558,14,Kericho,Rift Valley,B010,Ayrshire × Boran,Crossbreed,2050,15.918657304421291,11.4,23.9,74,1450,56.8,56.8,71.2,Comfortable,3.5,Highland Tea Zone,High,15.5,18.0,0.863,7,7.7,7,85.5,Good,7.9,Seasonal
10559,14,Kericho,Rift Valley,B010,Ayrshire × Boran,Crossbreed,2050,19.669958387196207,11.4,23.9,74,1450,69.7,56.8,71.2,Moderate Stress,3.5,Highland Tea Zone,High,17.2,18.0,0.958,7,7.7,7,99.5,Good,8.1,Seasonal
10560,15,Bomet,Rift Valley,B001,Friesian,Pure Exotic,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,27.8,30.0,0.927,3,3.8,8,91.4,Excellent,8.9,Literature
10561,15,Bomet,Rift Valley,B001,Friesian,Pure Exotic,1950,20.237522755609376,12.8,25.2,72,1380,69.6,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,28.4,30.0,0.947,3,3.8,8,94.4,Good,7.6,Seasonal
10562,15,Bomet,Rift Valley,B001,Friesian,Pure Exotic,1950,22.126604685599315,12.8,25.2,72,1380,73.6,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,29.8,30.0,0.992,3,3.8,8,55.8,Fair,7.9,Seasonal
10563,15,Bomet,Rift Valley,B001,Friesian,Pure Exotic,1950,22.193427316868508,12.8,25.2,72,1380,73.6,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,29.8,30.0,0.994,3,3.8,8,54.7,Fair,8.4,Seasonal
10564,15,Bomet,Rift Valley,B002,Ayrshire,Pure Exotic,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,23.2,24.0,0.969,5,4.8,7,97.5,Excellent,9.0,Expert
10565,15,Bomet,Rift Valley,B002,Ayrshire,Pure Exotic,1950,18.45871688488798,12.8,25.2,72,1380,63.5,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,22.7,24.0,0.945,5,4.8,7,99.2,Good,7.8,Seasonal
10566,15,Bomet,Rift Valley,B002,Ayrshire,Pure Exotic,1950,18.656012078734324,12.8,25.2,72,1380,64.1,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,22.8,24.0,0.95,5,4.8,7,94.5,Good,8.2,Seasonal
10567,15,Bomet,Rift Valley,B002,Ayrshire,Pure Exotic,1950,20.057308370118136,12.8,25.2,72,1380,69.0,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,23.6,24.0,0.985,5,4.8,7,99.3,Good,7.9,Seasonal
10568,15,Bomet,Rift Valley,B003,Jersey,Pure Exotic,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.6,20.0,0.932,6,5.8,9,92.5,Excellent,9.3,Literature
10569,15,Bomet,Rift Valley,B003,Jersey,Pure Exotic,1950,18.15397751337191,12.8,25.2,72,1380,62.4,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.0,20.0,0.902,6,5.8,9,99.1,Good,8.8,Seasonal
10570,15,Bomet,Rift Valley,B003,Jersey,Pure Exotic,1950,21.416713451177415,12.8,25.2,72,1380,73.6,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,19.6,20.0,0.98,6,5.8,9,100.0,Good,7.9,Seasonal
10571,15,Bomet,Rift Valley,B003,Jersey,Pure Exotic,1950,20.884344025303335,12.8,25.2,72,1380,71.8,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,19.3,20.0,0.967,6,5.8,9,95.7,Good,8.8,Seasonal
10572,15,Bomet,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,13.5,14.0,0.967,9,8.6,7,100.0,Excellent,9.0,Expert
10573,15,Bomet,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,19.66205666798018,12.8,25.2,72,1380,67.6,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,13.6,14.0,0.973,9,8.6,7,100.0,Good,8.9,Seasonal
10574,15,Bomet,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,16.741271142338604,12.8,25.2,72,1380,58.4,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,12.6,14.0,0.9,9,8.6,7,78.7,Good,7.7,Seasonal
10575,15,Bomet,Rift Valley,B004,Sahiwal,Pure Indigenous,1950,20.715203076114417,12.8,25.2,72,1380,71.2,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,14.0,14.0,0.999,9,8.6,7,100.0,Good,7.8,Seasonal
10576,15,Bomet,Rift Valley,B005,Boran,Pure Indigenous,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,9.7,10.0,0.97,9,8.6,6,94.4,Excellent,9.1,Expert
10577,15,Bomet,Rift Valley,B005,Boran,Pure Indigenous,1950,19.925823558470054,12.8,25.2,72,1380,68.5,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,9.8,10.0,0.984,9,8.6,6,97.9,Good,7.9,Seasonal
10578,15,Bomet,Rift Valley,B005,Boran,Pure Indigenous,1950,19.77842799843947,12.8,25.2,72,1380,68.0,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,9.8,10.0,0.98,9,8.6,6,99.7,Good,8.8,Seasonal
10579,15,Bomet,Rift Valley,B005,Boran,Pure Indigenous,1950,20.19321568015922,12.8,25.2,72,1380,69.4,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,9.9,10.0,0.99,9,8.6,6,100.0,Good,7.7,Seasonal
10580,15,Bomet,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,20.0,22.0,0.911,7,6.7,8,96.7,Excellent,8.4,Literature
10581,15,Bomet,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,1950,22.26233391685329,12.8,25.2,72,1380,73.6,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,21.5,22.0,0.978,7,6.7,8,93.2,Good,8.1,Seasonal
10582,15,Bomet,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,1950,21.146413037829106,12.8,25.2,72,1380,72.7,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,20.9,22.0,0.952,7,6.7,8,94.2,Good,8.3,Seasonal
10583,15,Bomet,Rift Valley,B006,Friesian × Sahiwal,Crossbreed,1950,20.7564749428927,12.8,25.2,72,1380,71.4,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,20.7,22.0,0.942,7,6.7,8,98.2,Good,7.8,Seasonal
10584,15,Bomet,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,19.1,20.0,0.957,7,6.7,7,95.7,Excellent,8.8,Expert
10585,15,Bomet,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1950,20.918966223363505,12.8,25.2,72,1380,71.9,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,19.9,20.0,0.994,7,6.7,7,92.6,Good,8.6,Seasonal
10586,15,Bomet,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1950,17.66843686016168,12.8,25.2,72,1380,60.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.3,20.0,0.914,7,6.7,7,95.2,Good,8.1,Seasonal
10587,15,Bomet,Rift Valley,B007,Ayrshire × Sahiwal,Crossbreed,1950,18.39274200708762,12.8,25.2,72,1380,63.2,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.6,20.0,0.932,7,6.7,7,93.7,Good,8.0,Seasonal
10588,15,Bomet,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,17.5,18.0,0.97,8,7.7,8,100.0,Excellent,8.6,Expert
10589,15,Bomet,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1950,20.69245286033993,12.8,25.2,72,1380,71.1,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,18.0,18.0,1.002,8,7.7,8,100.0,Good,8.4,Seasonal
10590,15,Bomet,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1950,18.768679563394965,12.8,25.2,72,1380,64.5,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,17.2,18.0,0.954,8,7.7,8,97.2,Good,8.5,Seasonal
10591,15,Bomet,Rift Valley,B008,Jersey × Sahiwal,Crossbreed,1950,16.5087302941769,12.8,25.2,72,1380,58.4,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,16.2,18.0,0.898,8,7.7,8,84.1,Good,8.0,Seasonal
10592,15,Bomet,Rift Valley,B009,Friesian × Boran,Crossbreed,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.3,20.0,0.916,7,6.7,7,99.9,Excellent,8.9,Expert
10593,15,Bomet,Rift Valley,B009,Friesian × Boran,Crossbreed,1950,20.22833456076842,12.8,25.2,72,1380,69.5,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,18.7,20.0,0.935,7,6.7,7,92.9,Good,8.4,Seasonal
10594,15,Bomet,Rift Valley,B009,Friesian × Boran,Crossbreed,1950,19.75784030192443,12.8,25.2,72,1380,67.9,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,18.5,20.0,0.924,7,6.7,7,97.7,Good,8.4,Seasonal
10595,15,Bomet,Rift Valley,B009,Friesian × Boran,Crossbreed,1950,20.427043394657424,12.8,25.2,72,1380,70.2,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,18.8,20.0,0.94,7,6.7,7,100.0,Good,7.9,Seasonal
10596,15,Bomet,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1950,19.4,12.8,25.2,72,1380,66.7,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,16.9,18.0,0.94,7,7.7,7,100.0,Excellent,8.1,Expert
10597,15,Bomet,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1950,18.43526701481107,12.8,25.2,72,1380,63.4,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,16.5,18.0,0.917,7,7.7,7,100.0,Good,8.6,Seasonal
10598,15,Bomet,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1950,21.079739094393403,12.8,25.2,72,1380,72.5,58.4,73.6,Moderate Stress,3.9,Highland Agriculture,High,17.7,18.0,0.981,7,7.7,7,98.2,Good,8.2,Seasonal
10599,15,Bomet,Rift Valley,B010,Ayrshire × Boran,Crossbreed,1950,17.348173705430572,12.8,25.2,72,1380,59.6,58.4,73.6,Comfortable,3.9,Highland Agriculture,High,16.0,18.0,0.89,7,7.7,7,87.6,Good,8.2,Seasonal
10600,16,Machakos,Eastern,B001,Friesian,Pure Exotic,1250,22.8,15.4,31.2,62,680,73.2,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,21.7,30.0,0.722,3,3.7,8,41.9,Poor,8.9,Literature
10601,16,Machakos,Eastern,B001,Friesian,Pure Exotic,1250,26.208696977927772,15.4,31.2,62,680,82.4,63.1,82.4,Severe Stress,7.4,Semi-arid Midlands,Low,23.3,30.0,0.776,3,3.7,8,45.6,Poor,8.5,Seasonal
10602,16,Machakos,Eastern,B001,Friesian,Pure Exotic,1250,22.26133668453145,15.4,31.2,62,680,71.5,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,21.4,30.0,0.714,3,3.7,8,84.9,Good,8.7,Seasonal
10603,16,Machakos,Eastern,B001,Friesian,Pure Exotic,1250,20.18941954591597,15.4,31.2,62,680,64.8,63.1,82.4,Comfortable,7.4,Semi-arid Midlands,Low,20.4,30.0,0.681,3,3.7,8,83.0,Good,8.8,Seasonal
10604,16,Machakos,Eastern,B002,Ayrshire,Pure Exotic,1250,22.8,15.4,31.2,62,680,73.2,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,18.2,24.0,0.757,5,4.6,7,86.2,Excellent,8.9,Expert
10605,16,Machakos,Eastern,B002,Ayrshire,Pure Exotic,1250,21.857690420901655,15.4,31.2,62,680,70.2,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,17.8,24.0,0.742,5,4.6,7,85.7,Good,7.5,Seasonal
10606,16,Machakos,Eastern,B002,Ayrshire,Pure Exotic,1250,19.54547166501687,15.4,31.2,62,680,63.1,63.1,82.4,Comfortable,7.4,Semi-arid Midlands,Low,16.9,24.0,0.703,5,4.6,7,90.1,Good,7.9,Seasonal
10607,16,Machakos,Eastern,B002,Ayrshire,Pure Exotic,1250,22.923658761073497,15.4,31.2,62,680,73.6,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,18.2,24.0,0.759,5,4.6,7,85.4,Good,8.9,Seasonal
10608,16,Machakos,Eastern,B003,Jersey,Pure Exotic,1250,22.8,15.4,31.2,62,680,73.2,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,14.9,20.0,0.743,6,5.6,9,86.9,Excellent,9.3,Literature
10609,16,Machakos,Eastern,B003,Jersey,Pure Exotic,1250,20.652933698068537,15.4,31.2,62,680,66.3,63.1,82.4,Comfortable,7.4,Semi-arid Midlands,Low,14.2,20.0,0.708,6,5.6,9,91.7,Good,8.2,Seasonal
10610,16,Machakos,Eastern,B003,Jersey,Pure Exotic,1250,22.68350708506383,15.4,31.2,62,680,72.8,63.1,82.4,Moderate Stress,7.4,Semi-arid Midlands,Low,14.8,20.0,0.741,6,5.6,9,85.8,Good,7.6,Seasonal
